InsightId,Individual_Id,Event_Timestamp,Current_Sentiment,Lifestyle_Quotient,Health_Profile,Fitness_Milestone,Purchase_Intent,Favourite_Brand,Favourite_Destination,Hobby,Imminent_Event,data_source,Individual_Name,Individual_FirstName,Individual_LastName,Individual_Email,Individual_Phone
INSIGHT_0381,0PKKX000000TfjV4AS,2025-09-13T08:51:48.700636,Sad,Connoisseur,Active,Beginner,Tepid,Sony,Portugal,Swimming,Baby shower for sister happening this Sunday,synthetic_insights,Tanvi Agnihotri,Tanvi,Agnihotri,tanvi.agnihotri@gmail.com,+917070567022
INSIGHT_0382,0PKKX000000TfjV4AS,2025-09-11T11:34:48.700636,Sad,Connoisseur,Athletic,Beginner,Tepid,Sony,Portugal,Swimming,Picking up new Tesla Model 3 from showroom today,synthetic_insights,Tanvi Agnihotri,Tanvi,Agnihotri,tanvi.agnihotri@gmail.com,+917070567022
INSIGHT_0383,0PKKX000000TfjV4AS,2025-09-17T23:59:48.700636,Sad,Connoisseur,Athletic,Beginner,High,Lululemon,Portugal,Swimming,Weekend getaway to wine country next month,synthetic_insights,Tanvi Agnihotri,Tanvi,Agnihotri,tanvi.agnihotri@gmail.com,+917070567022
INSIGHT_0384,0PKKX000000TfjV4AS,2025-09-21T05:00:48.700636,Sad,Connoisseur,Athletic,Beginner,Researching,Lululemon,Portugal,Swimming,Starting new diet plan from Monday,synthetic_insights,Tanvi Agnihotri,Tanvi,Agnihotri,tanvi.agnihotri@gmail.com,+917070567022
INSIGHT_0385,0PKKX000000TfjV4AS,2025-09-21T01:25:48.700636,Sad,Connoisseur,Healthy,Beginner,Not Interested,Lululemon,Portugal,Swimming,Going on first date at Italian restaurant tonight,synthetic_insights,Tanvi Agnihotri,Tanvi,Agnihotri,tanvi.agnihotri@gmail.com,+917070567022
INSIGHT_0386,0PKKX000000TfjV4AS,2025-10-18T00:13:48.700636,Disgusted,Connoisseur,Healthy,Beginner,Not Interested,Lululemon,Portugal,Swimming,Attending product demo at Apple Store tomorrow afternoon,synthetic_insights,Tanvi Agnihotri,Tanvi,Agnihotri,tanvi.agnihotri@gmail.com,+917070567022
INSIGHT_0387,0PKKX000000TfjV4AS,2025-10-11T00:55:48.700636,Disgusted,Connoisseur,Healthy,Beginner,Researching,Lululemon,Portugal,Swimming,Picking up new Tesla Model 3 from showroom today,synthetic_insights,Tanvi Agnihotri,Tanvi,Agnihotri,tanvi.agnihotri@gmail.com,+917070567022
INSIGHT_0388,0PKKX000000TfjW4AS,2025-09-02T06:39:48.700636,Calm,Luxury Seeker,Healthy,Beginner,Tepid,Whole Foods,Singapore,Writing,Weekend getaway to wine country next month,synthetic_insights,Nisha Hegde,Nisha,Hegde,nisha.hegde@business.in,+916600498072
INSIGHT_0389,0PKKX000000TfjW4AS,2025-09-14T13:25:48.700636,Calm,Luxury Seeker,Healthy,Beginner,High,Whole Foods,Singapore,Writing,Attending product demo at Apple Store tomorrow afternoon,synthetic_insights,Nisha Hegde,Nisha,Hegde,nisha.hegde@business.in,+916600498072
INSIGHT_0390,0PKKX000000TfjW4AS,2025-10-17T08:52:48.700636,Calm,Luxury Seeker,Healthy,Beginner,Medium,Whole Foods,Greece,Writing,Starting new diet plan from Monday,synthetic_insights,Nisha Hegde,Nisha,Hegde,nisha.hegde@business.in,+916600498072
INSIGHT_0391,0PKKX000000TfjW4AS,2025-08-15T18:09:48.700636,Calm,Luxury Seeker,Healthy,Amateur,Very High,Trader Joes,Greece,Writing,Job interview scheduled for Monday morning,synthetic_insights,Nisha Hegde,Nisha,Hegde,nisha.hegde@business.in,+916600498072
INSIGHT_0392,0PKKX000000TfjW4AS,2025-08-20T01:01:48.700636,Calm,Luxury Seeker,Healthy,Amateur,Medium,Trader Joes,Greece,Writing,Starting new diet plan from Monday,synthetic_insights,Nisha Hegde,Nisha,Hegde,nisha.hegde@business.in,+916600498072
INSIGHT_0393,0PKKX000000TfjW4AS,2025-08-09T20:23:48.700636,Calm,Luxury Seeker,Healthy,Amateur,Low,Trader Joes,Greece,Writing,Flight to Hawaii departing in 3 days,synthetic_insights,Nisha Hegde,Nisha,Hegde,nisha.hegde@business.in,+916600498072
INSIGHT_0394,0PKKX000000TfjX4AS,2025-10-09T08:00:48.700636,Disgusted,Traveller,Healthy,Advanced,Medium,Whole Foods,Dubai,Car Restoration,Expecting Amazon package delivery today,synthetic_insights,Nikhil Qureshi,Nikhil,Qureshi,nikhil.qureshi@tech.in,+916649332401
INSIGHT_0395,0PKKX000000TfjX4AS,2025-08-06T06:56:48.700636,Excited,Traveller,Healthy,Advanced,Medium,Whole Foods,Dubai,Car Restoration,Flight to Hawaii departing in 3 days,synthetic_insights,Nikhil Qureshi,Nikhil,Qureshi,nikhil.qureshi@tech.in,+916649332401
INSIGHT_0396,0PKKX000000TfjX4AS,2025-09-24T20:53:48.700636,Excited,Traveller,Healthy,Advanced,Medium,Whole Foods,Dubai,Car Restoration,Cooking class scheduled for Tuesday evening,synthetic_insights,Nikhil Qureshi,Nikhil,Qureshi,nikhil.qureshi@tech.in,+916649332401
INSIGHT_0397,0PKKX000000TfjX4AS,2025-09-17T02:12:48.700636,Frustrated,Traveller,Healthy,Advanced,High,Whole Foods,Dubai,Car Restoration,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Nikhil Qureshi,Nikhil,Qureshi,nikhil.qureshi@tech.in,+916649332401
INSIGHT_0398,0PKKX000000TfjX4AS,2025-09-28T09:37:48.700636,Frustrated,Traveller,Sick,Advanced,Low,Netflix,Dubai,Car Restoration,Starting new diet plan from Monday,synthetic_insights,Nikhil Qureshi,Nikhil,Qureshi,nikhil.qureshi@tech.in,+916649332401
INSIGHT_0399,0PKKX000000TfjX4AS,2025-10-06T07:44:48.700636,Excited,Traveller,Sick,Advanced,High,Netflix,Dubai,Car Restoration,Waiting anxiously for Samsung mobile phone product launch next week,synthetic_insights,Nikhil Qureshi,Nikhil,Qureshi,nikhil.qureshi@tech.in,+916649332401
INSIGHT_0400,0PKKX000000TfjY4AS,2025-10-08T15:03:48.700636,Disgusted,Traveller,Hypertensive,Advanced,Considering,Gucci,Denver,Piano,Photography workshop this Saturday,synthetic_insights,Vikram Malhotra,Vikram,Malhotra,vikram.malhotra@company.com,+916973206693
INSIGHT_0401,0PKKX000000TfjY4AS,2025-09-19T11:26:48.700636,Disgusted,Traveller,Stressed,Advanced,Researching,Gucci,Denver,Piano,Meeting personal trainer for first session tomorrow,synthetic_insights,Vikram Malhotra,Vikram,Malhotra,vikram.malhotra@company.com,+916973206693
INSIGHT_0402,0PKKX000000TfjY4AS,2025-10-04T16:43:48.700636,Disgusted,Traveller,Stressed,Advanced,Medium,Gucci,Denver,Piano,Planning surprise anniversary dinner for spouse this weekend,synthetic_insights,Vikram Malhotra,Vikram,Malhotra,vikram.malhotra@company.com,+916973206693
INSIGHT_0403,0PKKX000000TfjY4AS,2025-09-02T01:14:48.700636,Disgusted,Luxury Seeker,Active,Advanced,Very High,Gucci,Dubai,Piano,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Vikram Malhotra,Vikram,Malhotra,vikram.malhotra@company.com,+916973206693
INSIGHT_0404,0PKKX000000TfjY4AS,2025-09-02T07:50:48.700636,Disgusted,Luxury Seeker,Healthy,Advanced,Researching,Gucci,Seattle,Piano,Attending friend's wedding ceremony this weekend,synthetic_insights,Vikram Malhotra,Vikram,Malhotra,vikram.malhotra@company.com,+916973206693
INSIGHT_0405,0PKKX000000TfjZ4AS,2025-10-09T20:46:48.700636,Happy,Adventurer,Hypotensive,Intermediate,Immediate,BMW,Austin,Gardening,Job interview scheduled for Monday morning,synthetic_insights,Nisha Ahmed,Nisha,Ahmed,nisha.ahmed@business.in,+919909553350
INSIGHT_0406,0PKKX000000TfjZ4AS,2025-08-18T14:25:48.700636,Happy,Adventurer,Hypotensive,Intermediate,Tepid,BMW,Austin,Gardening,Marathon training run this Saturday at 6 AM,synthetic_insights,Nisha Ahmed,Nisha,Ahmed,nisha.ahmed@business.in,+919909553350
INSIGHT_0407,0PKKX000000TfjZ4AS,2025-10-21T23:39:48.700636,Happy,Adventurer,Hypotensive,Intermediate,Medium,BMW,Austin,Gardening,Starting new diet plan from Monday,synthetic_insights,Nisha Ahmed,Nisha,Ahmed,nisha.ahmed@business.in,+919909553350
INSIGHT_0408,0PKKX000000TfjZ4AS,2025-09-19T02:15:48.700636,Happy,Adventurer,Fit,Intermediate,Very High,Tesla,Austin,Gardening,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Nisha Ahmed,Nisha,Ahmed,nisha.ahmed@business.in,+919909553350
INSIGHT_0409,0PKKX000000Tfja4AC,2025-08-08T23:49:48.700636,Sad,Homebody,Athletic,Amateur,Very High,Netflix,Seattle,Painting,Starting new diet plan from Monday,synthetic_insights,Ajay Wadhwa,Ajay,Wadhwa,ajay.wadhwa@business.in,+917416236993
INSIGHT_0410,0PKKX000000Tfja4AC,2025-09-05T07:31:48.700636,Frustrated,Homebody,Athletic,Amateur,Immediate,Netflix,Seattle,Painting,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Ajay Wadhwa,Ajay,Wadhwa,ajay.wadhwa@business.in,+917416236993
INSIGHT_0411,0PKKX000000Tfja4AC,2025-10-11T04:47:48.700636,Angry,Homebody,Athletic,Amateur,Researching,Netflix,Sydney,Painting,Expecting Amazon package delivery today,synthetic_insights,Ajay Wadhwa,Ajay,Wadhwa,ajay.wadhwa@business.in,+917416236993
INSIGHT_0412,0PKKX000000Tfja4AC,2025-08-26T12:11:48.700636,Angry,Homebody,Athletic,Amateur,Considering,Netflix,Sydney,Painting,Flight to Hawaii departing in 3 days,synthetic_insights,Ajay Wadhwa,Ajay,Wadhwa,ajay.wadhwa@business.in,+917416236993
INSIGHT_0413,0PKKX000000Tfja4AC,2025-09-17T12:56:48.700636,Calm,Homebody,Athletic,Amateur,Tepid,Netflix,Sydney,Painting,Starting new diet plan from Monday,synthetic_insights,Ajay Wadhwa,Ajay,Wadhwa,ajay.wadhwa@business.in,+917416236993
INSIGHT_0414,0PKKX000000TfiR4AS,2025-10-18T04:49:48.700636,Calm,Traveller,Hypotensive,Amateur,Considering,Bose,Tokyo,Travel Blogging,Birthday party tonight at favorite restaurant,synthetic_insights,Aarti Tripathi,Aarti,Tripathi,aarti.tripathi@business.in,+916528499870
INSIGHT_0415,0PKKX000000TfiR4AS,2025-09-09T21:40:48.700636,Calm,Traveller,Hypotensive,Amateur,Medium,Bose,Switzerland,Travel Blogging,Attending product demo at Apple Store tomorrow afternoon,synthetic_insights,Aarti Tripathi,Aarti,Tripathi,aarti.tripathi@business.in,+916528499870
INSIGHT_0416,0PKKX000000TfiR4AS,2025-09-04T07:33:48.700636,Calm,Traveller,Hypotensive,Beginner,Tepid,Bose,Switzerland,Travel Blogging,Flight to Hawaii departing in 3 days,synthetic_insights,Aarti Tripathi,Aarti,Tripathi,aarti.tripathi@business.in,+916528499870
INSIGHT_0417,0PKKX000000Tfjb4AC,2025-10-11T08:22:48.700636,Excited,Adventurer,Sedentary,Amateur,Very High,Patagonia,Denver,Piano,Going on first date at Italian restaurant tonight,synthetic_insights,Prakash Goswami,Prakash,Goswami,prakash.goswami@gmail.com,+919421399726
INSIGHT_0418,0PKKX000000Tfjb4AC,2025-10-20T14:02:48.700636,Excited,Adventurer,Sedentary,Amateur,Low,Patagonia,Denver,Piano,Zoom call with family overseas in evening,synthetic_insights,Prakash Goswami,Prakash,Goswami,prakash.goswami@gmail.com,+919421399726
INSIGHT_0419,0PKKX000000Tfjb4AC,2025-10-17T10:51:48.700636,Elated,Adventurer,Hypertensive,Amateur,Immediate,Patagonia,Denver,Piano,Scheduled car service appointment tomorrow,synthetic_insights,Prakash Goswami,Prakash,Goswami,prakash.goswami@gmail.com,+919421399726
INSIGHT_0420,0PKKX000000Tfjb4AC,2025-09-07T18:40:48.700636,Elated,Adventurer,Hypertensive,Amateur,High,Patagonia,Denver,Piano,Gym membership renewal due next week,synthetic_insights,Prakash Goswami,Prakash,Goswami,prakash.goswami@gmail.com,+919421399726
INSIGHT_0421,0PKKX000000Tfjb4AC,2025-10-28T12:00:48.700636,Elated,Health Enthusiast,Active,Rookie,High,Patagonia,Denver,Piano,Photography workshop this Saturday,synthetic_insights,Prakash Goswami,Prakash,Goswami,prakash.goswami@gmail.com,+919421399726
INSIGHT_0422,0PKKX000000Tfjb4AC,2025-09-03T17:15:48.700636,Elated,Careerist,Active,Rookie,Not Interested,Patagonia,Denver,Piano,Scheduled car service appointment tomorrow,synthetic_insights,Prakash Goswami,Prakash,Goswami,prakash.goswami@gmail.com,+919421399726
INSIGHT_0423,0PKKX000000Tfjc4AC,2025-09-03T17:39:48.700636,Elated,Health Enthusiast,Fit,Rookie,Researching,Apple,Dubai,Painting,Scheduled car service appointment tomorrow,synthetic_insights,Kapil Gupta,Kapil,Gupta,kapil.gupta@yahoo.com,+916452933598
INSIGHT_0424,0PKKX000000Tfjc4AC,2025-10-24T15:54:48.700636,Elated,Health Enthusiast,Fit,Rookie,Not Interested,Apple,Dubai,Painting,Photography workshop this Saturday,synthetic_insights,Kapil Gupta,Kapil,Gupta,kapil.gupta@yahoo.com,+916452933598
INSIGHT_0425,0PKKX000000Tfjc4AC,2025-08-08T02:59:48.700636,Elated,Health Enthusiast,Fit,Rookie,Medium,Apple,Dubai,Painting,Graduation ceremony next week,synthetic_insights,Kapil Gupta,Kapil,Gupta,kapil.gupta@yahoo.com,+916452933598
INSIGHT_0426,0PKKX000000Tfjc4AC,2025-09-22T10:16:48.700636,Elated,Health Enthusiast,Fit,Rookie,Considering,Apple,Dubai,Painting,Graduation ceremony next week,synthetic_insights,Kapil Gupta,Kapil,Gupta,kapil.gupta@yahoo.com,+916452933598
INSIGHT_0427,0PKKX000000Tfjc4AC,2025-08-09T14:12:48.700636,Elated,Health Enthusiast,Fit,Beginner,Low,Apple,Maldives,Painting,Gym membership renewal due next week,synthetic_insights,Kapil Gupta,Kapil,Gupta,kapil.gupta@yahoo.com,+916452933598
INSIGHT_0428,0PKKX000000Tfjc4AC,2025-09-26T06:40:48.700636,Elated,Health Enthusiast,Sick,Beginner,Medium,REI,Maldives,Painting,Waiting anxiously for Samsung mobile phone product launch next week,synthetic_insights,Kapil Gupta,Kapil,Gupta,kapil.gupta@yahoo.com,+916452933598
INSIGHT_0429,0PKKX000000Tfjd4AC,2025-08-08T14:22:48.700636,Anxious,Health Enthusiast,Recovering,Amateur,Considering,Sony,Tokyo,Sculpting,Attending friend's wedding ceremony this weekend,synthetic_insights,Shreya Raman,Shreya,Raman,shreya.raman@company.com,+917239596451
INSIGHT_0430,0PKKX000000Tfjd4AC,2025-10-25T16:14:48.700636,Anxious,Health Enthusiast,Recovering,Amateur,Not Interested,Sony,Tokyo,Sculpting,Book club meeting at local cafe tomorrow,synthetic_insights,Shreya Raman,Shreya,Raman,shreya.raman@company.com,+917239596451
INSIGHT_0431,0PKKX000000Tfjd4AC,2025-09-13T13:50:48.700636,Calm,Health Enthusiast,Active,Amateur,Not Interested,Sony,Tokyo,Sculpting,Cooking class scheduled for Tuesday evening,synthetic_insights,Shreya Raman,Shreya,Raman,shreya.raman@company.com,+917239596451
INSIGHT_0432,0PKKX000000Tfje4AC,2025-09-19T14:45:48.700636,Anxious,Luxury Seeker,Sick,Champion,Researching,Trader Joes,Thailand,Reading,House closing scheduled for end of month,synthetic_insights,Rajesh Bhatt,Rajesh,Bhatt,rajesh.bhatt@yahoo.com,+916428013639
INSIGHT_0433,0PKKX000000Tfje4AC,2025-08-29T17:41:48.700636,Anxious,Luxury Seeker,Sick,Champion,Researching,Trader Joes,Thailand,Reading,Planning surprise anniversary dinner for spouse this weekend,synthetic_insights,Rajesh Bhatt,Rajesh,Bhatt,rajesh.bhatt@yahoo.com,+916428013639
INSIGHT_0434,0PKKX000000Tfje4AC,2025-09-09T18:37:48.700636,Anxious,Luxury Seeker,Sick,Champion,Medium,Trader Joes,Thailand,Reading,Job interview scheduled for Monday morning,synthetic_insights,Rajesh Bhatt,Rajesh,Bhatt,rajesh.bhatt@yahoo.com,+916428013639
INSIGHT_0435,0PKKX000000Tfjf4AC,2025-08-21T08:35:48.700636,Sad,Foodie,Stressed,Advanced,High,Whole Foods,Rome,Reading,Moving to new apartment this weekend,synthetic_insights,Nidhi Kamath,Nidhi,Kamath,nidhi.kamath@yahoo.com,+918881526897
INSIGHT_0436,0PKKX000000Tfjf4AC,2025-10-18T08:28:48.700636,Anxious,Foodie,Stressed,Advanced,Researching,Whole Foods,Rome,Reading,Going on first date at Italian restaurant tonight,synthetic_insights,Nidhi Kamath,Nidhi,Kamath,nidhi.kamath@yahoo.com,+918881526897
INSIGHT_0437,0PKKX000000Tfjf4AC,2025-10-03T05:57:48.700636,Anxious,Foodie,Stressed,Advanced,Considering,Whole Foods,Rome,Reading,House closing scheduled for end of month,synthetic_insights,Nidhi Kamath,Nidhi,Kamath,nidhi.kamath@yahoo.com,+918881526897
INSIGHT_0438,0PKKX000000Tfjf4AC,2025-08-16T10:13:48.700636,Anxious,Foodie,Stressed,Advanced,Considering,Whole Foods,Rome,Reading,Waiting anxiously for Samsung mobile phone product launch next week,synthetic_insights,Nidhi Kamath,Nidhi,Kamath,nidhi.kamath@yahoo.com,+918881526897
INSIGHT_0439,0PKKX000000Tfjf4AC,2025-10-01T18:56:48.700636,Anxious,Foodie,Sick,Advanced,Low,Nike,Rome,Reading,Moving to new apartment this weekend,synthetic_insights,Nidhi Kamath,Nidhi,Kamath,nidhi.kamath@yahoo.com,+918881526897
INSIGHT_0440,0PKKX000000Tfjg4AC,2025-08-23T20:02:48.700636,Frustrated,Luxury Seeker,Hypertensive,Intermediate,High,Costco,Iceland,Photography,Watch Soccer match final with friends today,synthetic_insights,Vishal Bhatt,Vishal,Bhatt,vishal.bhatt@outlook.com,+917890548896
INSIGHT_0441,0PKKX000000Tfjg4AC,2025-08-29T05:10:48.700636,Frustrated,Traveller,Hypertensive,Intermediate,Very High,Costco,Iceland,Photography,House closing scheduled for end of month,synthetic_insights,Vishal Bhatt,Vishal,Bhatt,vishal.bhatt@outlook.com,+917890548896
INSIGHT_0442,0PKKX000000Tfjg4AC,2025-10-29T18:51:48.700636,Happy,Luxury Seeker,Hypertensive,Intermediate,Considering,Costco,Iceland,Photography,Watch Soccer match final with friends today,synthetic_insights,Vishal Bhatt,Vishal,Bhatt,vishal.bhatt@outlook.com,+917890548896
INSIGHT_0443,0PKKX000000Tfjg4AC,2025-10-05T17:13:48.700636,Happy,Minimalist,Healthy,Intermediate,Considering,Costco,Iceland,Photography,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Vishal Bhatt,Vishal,Bhatt,vishal.bhatt@outlook.com,+917890548896
INSIGHT_0444,0PKKX000000Tfjg4AC,2025-09-08T08:09:48.700636,Happy,Minimalist,Healthy,Intermediate,Researching,Costco,Iceland,Photography,Birthday party tonight at favorite restaurant,synthetic_insights,Vishal Bhatt,Vishal,Bhatt,vishal.bhatt@outlook.com,+917890548896
INSIGHT_0445,0PKKX000000Tfjh4AC,2025-10-24T08:29:48.700636,Elated,Health Enthusiast,Fit,Amateur,Researching,Target,Amsterdam,Pottery,Picking up new Tesla Model 3 from showroom today,synthetic_insights,Manish Reddy,Manish,Reddy,manish.reddy@yahoo.com,+918827007665
INSIGHT_0446,0PKKX000000Tfjh4AC,2025-10-30T18:11:48.700636,Happy,Health Enthusiast,Fit,Amateur,High,Target,Amsterdam,Pottery,Planning surprise anniversary dinner for spouse this weekend,synthetic_insights,Manish Reddy,Manish,Reddy,manish.reddy@yahoo.com,+918827007665
INSIGHT_0447,0PKKX000000Tfjh4AC,2025-09-25T13:29:48.700636,Happy,Health Enthusiast,Fit,Amateur,Very High,Target,Greece,Pottery,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Manish Reddy,Manish,Reddy,manish.reddy@yahoo.com,+918827007665
INSIGHT_0448,0PKKX000000Tfjh4AC,2025-08-15T15:43:48.700636,Happy,Health Enthusiast,Fit,Amateur,Immediate,Target,Greece,Pottery,Starting online MBA program next semester,synthetic_insights,Manish Reddy,Manish,Reddy,manish.reddy@yahoo.com,+918827007665
INSIGHT_0449,0PKKX000000Tfjh4AC,2025-08-10T01:33:48.700636,Happy,Health Enthusiast,Sedentary,Amateur,High,Target,Greece,Pottery,Job interview scheduled for Monday morning,synthetic_insights,Manish Reddy,Manish,Reddy,manish.reddy@yahoo.com,+918827007665
INSIGHT_0450,0PKKX000000Tfjh4AC,2025-09-10T11:30:48.700636,Happy,Health Enthusiast,Sedentary,Advanced,Tepid,Target,Greece,Pottery,Concert tickets for favorite band next Friday,synthetic_insights,Manish Reddy,Manish,Reddy,manish.reddy@yahoo.com,+918827007665
INSIGHT_0451,0PKKX000000Tfjh4AC,2025-10-16T15:04:48.700636,Happy,Homebody,Sedentary,Amateur,High,Target,London,Pottery,Meeting personal trainer for first session tomorrow,synthetic_insights,Manish Reddy,Manish,Reddy,manish.reddy@yahoo.com,+918827007665
INSIGHT_0452,0PKKX000000Tfjh4AC,2025-08-13T01:22:48.700636,Happy,Homebody,Sedentary,Amateur,Researching,Target,London,Pottery,Attending friend's wedding ceremony this weekend,synthetic_insights,Manish Reddy,Manish,Reddy,manish.reddy@yahoo.com,+918827007665
INSIGHT_0453,0PKKX000000Tfji4AC,2025-10-24T17:36:48.700636,Happy,Adventurer,Hypertensive,Beginner,High,Patagonia,New York,Gardening,Weekend getaway to wine country next month,synthetic_insights,Tarun Agarwal,Tarun,Agarwal,tarun.agarwal@hotmail.com,+917063812504
INSIGHT_0454,0PKKX000000Tfji4AC,2025-09-06T09:20:48.700636,Sad,Adventurer,Hypertensive,Beginner,Immediate,Sony,New York,Gardening,Expecting Amazon package delivery today,synthetic_insights,Tarun Agarwal,Tarun,Agarwal,tarun.agarwal@hotmail.com,+917063812504
INSIGHT_0455,0PKKX000000Tfji4AC,2025-08-11T12:15:48.700636,Sad,Adventurer,Hypertensive,Beginner,Tepid,Sony,New York,Gardening,Virtual yoga class starting in 2 hours,synthetic_insights,Tarun Agarwal,Tarun,Agarwal,tarun.agarwal@hotmail.com,+917063812504
INSIGHT_0456,0PKKX000000Tfji4AC,2025-09-15T05:52:48.700636,Sad,Adventurer,Hypertensive,Beginner,High,Sony,New York,Gardening,Zoom call with family overseas in evening,synthetic_insights,Tarun Agarwal,Tarun,Agarwal,tarun.agarwal@hotmail.com,+917063812504
INSIGHT_0457,0PKKX000000Tfji4AC,2025-09-29T15:58:48.700636,Sad,Adventurer,Hypertensive,Beginner,Very High,Sony,New York,Gardening,Scheduled car service appointment tomorrow,synthetic_insights,Tarun Agarwal,Tarun,Agarwal,tarun.agarwal@hotmail.com,+917063812504
INSIGHT_0458,0PKKX000000Tfji4AC,2025-08-05T08:17:48.700636,Sad,Adventurer,Hypertensive,Beginner,High,Sony,New York,Gardening,Picking up new Tesla Model 3 from showroom today,synthetic_insights,Tarun Agarwal,Tarun,Agarwal,tarun.agarwal@hotmail.com,+917063812504
INSIGHT_0459,0PKKX000000Tfji4AC,2025-08-26T00:00:48.700636,Sad,Adventurer,Hypertensive,Beginner,Very High,Sony,New York,Gardening,Flight to Hawaii departing in 3 days,synthetic_insights,Tarun Agarwal,Tarun,Agarwal,tarun.agarwal@hotmail.com,+917063812504
INSIGHT_0460,0PKKX000000Tfjj4AC,2025-10-24T20:51:48.700636,Frustrated,Tech Savvy,Hypotensive,Intermediate,Tepid,Whole Foods,Amsterdam,Gardening,Concert tickets for favorite band next Friday,synthetic_insights,Kriti Mukherjee,Kriti,Mukherjee,kriti.mukherjee@tech.in,+919522801624
INSIGHT_0461,0PKKX000000Tfjj4AC,2025-08-02T16:17:48.700636,Frustrated,Tech Savvy,Hypotensive,Intermediate,Researching,Whole Foods,Amsterdam,Gardening,Birthday party tonight at favorite restaurant,synthetic_insights,Kriti Mukherjee,Kriti,Mukherjee,kriti.mukherjee@tech.in,+919522801624
INSIGHT_0462,0PKKX000000Tfjj4AC,2025-10-03T06:41:48.700636,Frustrated,Tech Savvy,Athletic,Intermediate,Very High,Whole Foods,Amsterdam,Gardening,Attending friend's wedding ceremony this weekend,synthetic_insights,Kriti Mukherjee,Kriti,Mukherjee,kriti.mukherjee@tech.in,+919522801624
INSIGHT_0463,0PKKX000000Tfjj4AC,2025-09-07T16:31:48.700636,Frustrated,Tech Savvy,Athletic,Intermediate,Immediate,Whole Foods,Amsterdam,Gardening,Book club meeting at local cafe tomorrow,synthetic_insights,Kriti Mukherjee,Kriti,Mukherjee,kriti.mukherjee@tech.in,+919522801624
INSIGHT_0464,0PKKX000000Tfjj4AC,2025-09-28T15:17:48.700636,Frustrated,Tech Savvy,Recovering,Intermediate,Very High,Whole Foods,Dubai,Gardening,Meeting personal trainer for first session tomorrow,synthetic_insights,Kriti Mukherjee,Kriti,Mukherjee,kriti.mukherjee@tech.in,+919522801624
INSIGHT_0465,0PKKX000000Tfjj4AC,2025-08-20T03:08:48.700636,Stressed,Tech Savvy,Recovering,Intermediate,Tepid,Whole Foods,Dubai,Gardening,Book club meeting at local cafe tomorrow,synthetic_insights,Kriti Mukherjee,Kriti,Mukherjee,kriti.mukherjee@tech.in,+919522801624
INSIGHT_0466,0PKKX000000Tfjj4AC,2025-08-06T06:44:48.700636,Stressed,Tech Savvy,Recovering,Intermediate,Considering,Whole Foods,Dubai,Gardening,Attending product demo at Apple Store tomorrow afternoon,synthetic_insights,Kriti Mukherjee,Kriti,Mukherjee,kriti.mukherjee@tech.in,+919522801624
INSIGHT_0467,0PKKX000000Tfjj4AC,2025-10-08T07:01:48.700636,Stressed,Tech Savvy,Hypertensive,Intermediate,Low,Whole Foods,Dubai,Gardening,Book club meeting at local cafe tomorrow,synthetic_insights,Kriti Mukherjee,Kriti,Mukherjee,kriti.mukherjee@tech.in,+919522801624
INSIGHT_0468,0PKKX000000Tfjk4AC,2025-10-05T21:42:48.700636,Happy,Careerist,Fit,Beginner,Researching,Louis Vuitton,Rome,Coding,Job interview scheduled for Monday morning,synthetic_insights,Sanjay Chatterjee,Sanjay,Chatterjee,sanjay.chatterjee@tech.in,+916277826602
INSIGHT_0469,0PKKX000000Tfjk4AC,2025-10-18T02:11:48.700636,Happy,Careerist,Recovering,Beginner,Very High,Louis Vuitton,Rome,Coding,Picking up new Tesla Model 3 from showroom today,synthetic_insights,Sanjay Chatterjee,Sanjay,Chatterjee,sanjay.chatterjee@tech.in,+916277826602
INSIGHT_0470,0PKKX000000Tfjk4AC,2025-08-12T13:57:48.700636,Happy,Careerist,Hypertensive,Beginner,Low,Louis Vuitton,Maldives,Coding,Meeting personal trainer for first session tomorrow,synthetic_insights,Sanjay Chatterjee,Sanjay,Chatterjee,sanjay.chatterjee@tech.in,+916277826602
INSIGHT_0471,0PKKX000000Tfjk4AC,2025-08-20T00:44:48.700636,Happy,Careerist,Hypertensive,Beginner,Low,Louis Vuitton,Maldives,Coding,Cooking class scheduled for Tuesday evening,synthetic_insights,Sanjay Chatterjee,Sanjay,Chatterjee,sanjay.chatterjee@tech.in,+916277826602
INSIGHT_0472,0PKKX000000Tfjk4AC,2025-08-05T15:58:48.700636,Elated,Careerist,Hypertensive,Beginner,Considering,Louis Vuitton,Portugal,Coding,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Sanjay Chatterjee,Sanjay,Chatterjee,sanjay.chatterjee@tech.in,+916277826602
INSIGHT_0473,0PKKX000000TfiS4AS,2025-08-21T09:11:48.700636,Sad,Foodie,Stressed,Advanced,Very High,Mercedes,Tokyo,Painting,Picking up new Tesla Model 3 from showroom today,synthetic_insights,Rohan Ahluwalia,Rohan,Ahluwalia,rohan.ahluwalia@gmail.com,+917185854118
